HealthTopic,Population,Indicator,Unit,Time,RegionCode,RegionName,NumValue,TxtValue
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2013,SI,Slovenia,117,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2013,SK,Slovakia,249,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2013,UK,United Kingdom,991,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2014,AT,Austria,458,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2014,BE,Belgium,301,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2014,BG,Bulgaria,88,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2014,CY,Cyprus,44,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2014,CZ,Czech Republic,467,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2014,DE,Germany,686,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2014,DK,Denmark,343,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2014,EE,Estonia,40,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2014,EL,Greece,239,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2014,ES,Spain,732,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2014,FI,Finland,254,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2014,FR,France,1133,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2014,HR,Croatia,122,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2014,HU,Hungary,267,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2014,IE,Ireland,314,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2014,IS,Iceland,6,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2014,IT,Italy,1096,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2014,LT,Lithuania,53,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2014,LU,Luxembourg,49,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2014,LV,Latvia,18,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2014,MT,Malta,31,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2014,NL,Netherlands,395,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2014,NO,Norway,212,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2014,PL,Poland,121,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2014,PT,Portugal,870,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2014,RO,Romania,92,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2014,SE,Sweden,399,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2014,SI,Slovenia,161,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2014,SK,Slovakia,287,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2014,UK,United Kingdom,667,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2015,AT,Austria,487,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2015,BE,Belgium,276,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2015,BG,Bulgaria,82,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2015,CY,Cyprus,35,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2015,CZ,Czech Republic,506,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2015,DE,Germany,957,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2015,DK,Denmark,386,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2015,EE,Estonia,30,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2015,EL,Greece,256,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2015,ES,Spain,773,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2015,FI,Finland,285,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2015,FR,France,1313,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2015,HR,Croatia,140,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2015,HU,Hungary,341,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2015,IE,Ireland,326,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2015,IS,Iceland,3,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2015,IT,Italy,1722,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2015,LT,Lithuania,95,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2015,LU,Luxembourg,45,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2015,LV,Latvia,38,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2015,MT,Malta,29,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2015,NL,Netherlands,339,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2015,NO,Norway,215,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2015,PL,Poland,202,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2015,PT,Portugal,902,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2015,RO,Romania,101,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2015,SE,Sweden,388,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2015,SI,Slovenia,185,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2015,SK,Slovakia,281,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2015,UK,United Kingdom,610,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2016,AT,Austria,546,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2016,BE,Belgium,431,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2016,BG,Bulgaria,103,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2016,CY,Cyprus,45,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2016,CZ,Czech Republic,497,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2016,DE,Germany,1969,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2016,DK,Denmark,376,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2016,EE,Estonia,71,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2016,EL,Greece,248,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2016,ES,Spain,1045,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2016,FI,Finland,361,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2016,FR,France,1364,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2016,HR,Croatia,161,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2016,HU,Hungary,335,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2016,IE,Ireland,363,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2016,IS,Iceland,9,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2016,IT,Italy,1810,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2016,LT,Lithuania,119,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2016,LU,Luxembourg,57,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2016,LV,Latvia,63,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2016,MT,Malta,49,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2016,NL,Netherlands,450,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2016,NO,Norway,222,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2016,PL,Poland,403,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2016,PT,Portugal,969,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2016,RO,Romania,99,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2016,SE,Sweden,608,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2016,SI,Slovenia,196,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2016,SK,Slovakia,257,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2016,UK,United Kingdom,2179,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2017,AT,Austria,510,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2017,BE,Belgium,491,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2017,BG,Bulgaria,103,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2017,CY,Cyprus,48,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2017,CZ,Czech Republic,467,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2017,DE,Germany,2669,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2017,DK,Denmark,381,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2017,EE,Estonia,72,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2017,EL,Greece,285,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2017,ES,Spain,763,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2017,FI,Finland,402,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2017,FR,France,1440,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2017,HR,Croatia,196,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2017,HU,Hungary,414,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2017,IE,Ireland,402,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2017,IS,Iceland,16,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2017,IT,Italy,2158,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2017,LT,Lithuania,149,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2017,LU,Luxembourg,45,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2017,LV,Latvia,47,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2017,MT,Malta,52,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2017,NL,Netherlands,454,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2017,NO,Norway,239,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2017,PL,Poland,490,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2017,PT,Portugal,1045,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2017,RO,Romania,103,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2017,SE,Sweden,448,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2017,SI,Slovenia,186,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2017,SK,Slovakia,287,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates,N,2017,UK,United Kingdom,3061,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2000,AT,Austria,-,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2000,BE,Belgium,-,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2000,DE,Germany,0,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2000,DK,Denmark,-,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2000,EE,Estonia,-,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2000,EL,Greece,5.5401662,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2000,ES,Spain,-,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2000,FI,Finland,-,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2000,IE,Ireland,-,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2000,IS,Iceland,-,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2000,IT,Italy,-,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2000,LU,Luxembourg,-,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2000,NL,Netherlands,0.20470829,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2000,NO,Norway,2.94117647,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2000,PT,Portugal,-,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2000,SE,Sweden,-,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2000,UK,United Kingdom,-,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2001,AT,Austria,0.38910505,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2001,BE,Belgium,2.25225225,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2001,BG,Bulgaria,6.66666666,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2001,CZ,Czech Republic,2.31362467,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2001,DE,Germany,1.03338632,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2001,DK,Denmark,-,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2001,EE,Estonia,7.84313725,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2001,EL,Greece,7.55711775,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2001,ES,Spain,0.96286107,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2001,FI,Finland,0.57995028,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2001,FR,France,-,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2001,HR,Croatia,1.64835164,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2001,HU,Hungary,1.90839694,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2001,IE,Ireland,-,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2001,IS,Iceland,0,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2001,IT,Italy,-,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2001,LU,Luxembourg,1.60427807,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2001,MT,Malta,0,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2001,NL,Netherlands,0.9681881,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2001,NO,Norway,2.69709543,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2001,PL,Poland,7.07070707,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2001,PT,Portugal,3.34928229,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2001,SE,Sweden,0.49486105,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2001,SI,Slovenia,0.50251256,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2001,SK,Slovakia,6.66666666,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2001,UK,United Kingdom,1.47313691,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2002,AT,Austria,1.25786163,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2002,BE,Belgium,3.13293818,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2002,BG,Bulgaria,14.07407407,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2002,CZ,Czech Republic,1.19873817,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2002,DE,Germany,1.50375939,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2002,DK,Denmark,-,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2002,EE,Estonia,4.61538461,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2002,EL,Greece,7.74526678,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2002,ES,Spain,2.18181818,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2002,FI,Finland,0.62992125,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2002,FR,France,1.88376753,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2002,HR,Croatia,2.85714285,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2002,HU,Hungary,2.57142857,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2002,IE,Ireland,3.00546448,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2002,IS,Iceland,0,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2002,IT,Italy,3.25732899,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2002,LU,Luxembourg,4.16666666,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2002,MT,Malta,2.7027027,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2002,NL,Netherlands,1.30391173,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2002,NO,Norway,1.07334525,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2002,PL,Poland,6.15384615,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2002,PT,Portugal,5.88235294,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2002,RO,Romania,17.85714285,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2002,SE,Sweden,0.48987589,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2002,SI,Slovenia,1.22249388,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2002,SK,Slovakia,1.86915887,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2002,UK,United Kingdom,2.05519671,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2003,AT,Austria,1.84237461,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2003,BE,Belgium,4.10334346,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2003,BG,Bulgaria,18.98734177,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2003,CY,Cyprus,10.52631578,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2003,CZ,Czech Republic,1.13700966,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2003,DE,Germany,0.9090909,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2003,DK,Denmark,-,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2003,EE,Estonia,2.06185567,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2003,EL,Greece,7.56302521,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2003,ES,Spain,4.45283018,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2003,FI,Finland,1.17733627,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2003,FR,France,1.94174757,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2003,HR,Croatia,4.38596491,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2003,HU,Hungary,1.66468489,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2003,IE,Ireland,2.38836967,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2003,IS,Iceland,1.01010101,
Antimicrobial resistance,Escherichia coli|Third-generation cephalosporins,Non-susceptible (I and R) isolates proportion  ,%,2003,IT,Italy,6.60888407,
